TRAINSET,Fdate,ObjectPartCode
TNST187,05-Mar-18,556
TNST187,08-Mar-19,560
TNST187,09-Mar-16,583
TNST187,08-Apr-16,563
TNST187,08-Apr-19,553
TNST187,09-Apr-15,620
TNST187,05-May-19,557
TNST187,09-May-15,556
TNST187,10-May-19,847
TNST187,12-May-18,553
TNST187,12-May-18,596
TNST187,12-May-18,565
TNST187,05-Jun-18,641
TNST187,09-Jun-15,596
TNST187,10-Jun-17,641
TNST187,12-Jun-19,585
TNST187,12-Jun-19,551
TNST187,12-Jun-19,1071
TNST187,07-Jul-16,550
TNST187,03-Sep-17,583
TNST187,04-Sep-17,765
TNST187,10-Sep-16,557
TNST187,08-Oct-16,845
TNST187,09-Oct-15,561
TNST187,09-Oct-17,577
TNST187,12-Oct-16,837
TNST187,08-Nov-16,583
TNST187,09-Nov-15,425
TNST187,09-Nov-15,556
TNST187,09-Nov-16,559
TNST187,09-Nov-16,553
TNST187,09-Nov-16,588
TNST187,09-Nov-16,588
TNST187,12-Dec-16,549
TNST187,13-May-18,563
TNST187,13-May-19,1074
TNST187,13-Aug-16,549
TNST187,13-Sep-15,563
TNST187,13-Sep-15,556
TNST187,13-Oct-18,567
TNST187,14-May-18,563
TNST187,14-Jun-19,1080
TNST187,15-May-18,577
TNST187,16-Dec-19,554
TNST187,17-Sep-15,588
TNST187,18-Feb-17,588
TNST187,20-Aug-16,554
TNST187,21-Apr-18,561
TNST187,21-Jun-17,577
TNST187,21-Jul-18,585
TNST187,21-Oct-15,626
TNST187,21-Oct-19,557
TNST187,22-Sep-16,580
TNST187,23-May-18,641
TNST187,23-Dec-17,641
TNST187,24-Sep-18,554
TNST187,24-Sep-18,565
TNST187,25-May-17,577
TNST187,25-Jul-19,844
TNST187,25-Aug-15,589
TNST187,25-Aug-16,563
TNST187,27-Dec-17,565
TNST187,28-Jan-19,554
TNST187,28-Jun-19,565
TNST187,28-Jul-19,588
TNST187,28-Aug-19,558
TNST187,28-Sep-18,596
TNST187,29-Jan-19,548
TNST187,29-May-19,1080
TNST187,29-Jul-17,556
TNST187,30-Apr-18,607
TNST187,30-Apr-18,565
TNST187,30-Jun-17,551
TNST187,31-May-19,557
TNST187,31-Jul-19,556
TNST187,31-Aug-16,604
TNST193,05-Jan-19,641
TNST193,03-Feb-17,585
TNST193,03-Mar-19,550
TNST193,07-Mar-18,585
TNST193,08-Mar-15,547
TNST193,09-Mar-16,576
TNST193,11-Apr-18,596
TNST193,01-May-17,588
TNST193,01-May-17,565
TNST193,06-May-18,626
TNST193,07-May-19,551
TNST193,10-May-19,1006
TNST193,09-Jul-15,563
TNST193,09-Jul-17,554
TNST193,09-Aug-18,551
TNST193,11-Aug-17,626
TNST193,04-Sep-19,1080
TNST193,06-Sep-17,583
TNST193,10-Sep-18,844
TNST193,11-Sep-16,564
TNST193,11-Sep-17,556
TNST193,03-Oct-19,1057
TNST193,08-Oct-16,577
TNST193,10-Oct-16,553
TNST193,11-Oct-16,558
TNST193,11-Oct-16,588
TNST193,07-Nov-19,1050
TNST193,02-Dec-18,588
TNST193,08-Dec-19,1038
TNST193,13-Jun-19,596
TNST193,13-Dec-18,556
TNST193,14-May-18,554
TNST193,14-May-18,553
TNST193,14-May-18,558
TNST193,14-Jun-19,549
TNST193,14-Jun-19,596
TNST193,14-Jul-19,641
TNST193,16-Oct-15,588
TNST193,16-Oct-18,556
TNST193,18-Jan-18,641
TNST193,19-Feb-17,589
TNST193,19-Feb-17,553
TNST193,19-Apr-19,551
TNST193,19-Dec-16,553
TNST193,20-Apr-18,567
TNST193,20-Apr-19,553
TNST193,20-Apr-19,596
TNST193,20-Jul-18,577
TNST193,20-Oct-17,550
TNST193,20-Dec-18,548
TNST193,21-Jan-18,551
TNST193,21-Jan-19,593
TNST193,21-Jan-19,626
TNST193,21-Mar-19,1008
TNST193,21-Jul-17,588
TNST193,22-Feb-18,561
TNST193,22-Mar-19,553
TNST193,22-Oct-18,577
TNST193,25-Jul-18,576
TNST193,25-Jul-18,565
TNST193,25-Sep-19,565
TNST193,25-Oct-17,553
TNST193,29-Sep-16,565
TNST193,29-Sep-17,765
TNST193,29-Oct-16,553
TNST193,30-Jun-18,589
TNST193,30-Aug-18,556
TNST200,03-Jan-19,598
TNST200,08-Jan-16,577
TNST200,12-Jan-18,553
TNST200,08-Feb-16,554
TNST200,09-Feb-15,577
TNST200,12-Feb-18,588
TNST200,02-Apr-19,844
TNST200,04-Jun-17,563
TNST200,09-Jun-18,583
TNST200,11-Jun-18,556
TNST200,12-Jun-18,551
TNST200,02-Jul-19,556
TNST200,02-Jul-19,641
TNST200,09-Jul-15,547
TNST200,09-Jul-17,626
TNST200,11-Jul-18,565
TNST200,08-Aug-15,553
TNST200,09-Sep-15,589
TNST200,04-Nov-19,588
TNST200,04-Nov-19,1006
TNST200,01-Dec-17,585
TNST200,04-Dec-19,547
TNST200,10-Dec-15,553
TNST200,13-Aug-15,554
TNST200,14-Jun-17,553
TNST200,14-Jun-19,1074
TNST200,14-Sep-16,565
TNST200,14-Dec-19,565
TNST200,15-May-18,556
TNST200,15-Jul-16,553
TNST200,16-May-18,556
TNST200,18-May-18,565
TNST200,18-Nov-17,548
TNST200,18-Nov-18,641
TNST200,19-Jun-19,1080
TNST200,19-Sep-17,563
TNST200,20-May-17,641
TNST200,20-Aug-16,583
TNST200,20-Sep-18,641
TNST200,20-Nov-15,588
TNST200,21-Apr-19,588
TNST200,21-Aug-15,565
TNST200,21-Sep-18,563
TNST200,21-Sep-18,556
TNST200,22-Jan-18,558
TNST200,22-Apr-17,589
TNST200,22-May-18,577
TNST200,22-Sep-18,559
TNST200,22-Sep-18,567
TNST200,24-Jan-17,577
TNST200,25-Feb-17,598
TNST200,27-Apr-17,589
TNST200,27-Jun-17,641
TNST200,27-Jul-18,588
TNST200,27-Jul-18,554
TNST200,27-Aug-18,565
TNST200,28-Jan-18,551
TNST200,28-Sep-16,554
TNST200,30-Apr-17,565
TNST200,30-Jun-18,556
TNST200,30-Oct-16,583
TNST200,31-Jan-19,560
TNST200,31-Dec-19,790
TNST206,10-Jan-18,550
TNST206,11-Jan-18,626
TNST206,03-Feb-18,589
TNST206,04-Feb-19,588
TNST206,04-Mar-17,585
TNST206,08-Apr-16,563
TNST206,10-Apr-16,596
TNST206,10-Apr-16,596
TNST206,02-May-18,552
TNST206,10-May-16,588
TNST206,10-May-17,554
TNST206,12-May-18,565
TNST206,04-Jun-17,567
TNST206,05-Jun-18,641
TNST206,07-Jun-19,899
TNST206,08-Jun-16,583
TNST206,05-Jul-18,565
TNST206,05-Jul-18,551
TNST206,02-Aug-17,585
TNST206,02-Aug-18,585
TNST206,08-Aug-16,565
TNST206,08-Aug-16,563
TNST206,08-Sep-15,565
TNST206,06-Oct-17,641
TNST206,08-Oct-15,585
TNST206,09-Oct-16,583
TNST206,04-Dec-18,585
TNST206,14-May-17,641
TNST206,15-Aug-16,583
TNST206,15-Aug-19,563
TNST206,16-Feb-18,585
TNST206,16-Feb-19,565
TNST206,16-May-19,564
TNST206,16-Jul-19,641
TNST206,16-Aug-17,554
TNST206,16-Oct-17,641
TNST206,16-Nov-17,641
TNST206,17-Feb-17,641
TNST206,18-Feb-17,598
TNST206,19-Apr-18,577
TNST206,19-Nov-17,565
TNST206,20-Jun-19,556
TNST206,20-Dec-19,641
TNST206,21-Jul-19,641
TNST206,23-Jun-19,577
TNST206,23-Jun-19,585
TNST206,23-Nov-19,588
TNST206,24-Aug-15,563
TNST206,25-Sep-18,565
TNST206,25-Dec-19,565
TNST206,26-May-17,585
TNST206,26-Oct-17,553
TNST206,26-Dec-18,577
TNST206,27-Apr-19,1104
TNST206,27-Apr-19,565
TNST206,27-Jun-17,556
TNST206,27-Aug-15,588
TNST206,28-Apr-17,567
TNST206,28-May-17,556
TNST206,28-Jun-17,586
TNST206,29-Aug-17,641
TNST206,29-Oct-19,588
TNST206,30-Jan-17,845
TNST206,30-Jul-17,556
TNST206,30-Sep-16,554
TNST318,04-Jan-18,557
TNST318,08-Jan-18,487
TNST318,06-Feb-19,565
TNST318,11-Feb-18,553
TNST318,09-Mar-19,554
TNST318,04-Apr-19,901
TNST318,03-Jul-19,1053
TNST318,04-Aug-19,553
TNST318,02-Sep-18,593
TNST318,07-Sep-18,563
TNST318,08-Dec-18,487
TNST318,13-Apr-19,556
TNST318,19-Feb-17,556
TNST318,22-Feb-19,549
TNST318,23-Jul-18,604
TNST318,26-Nov-18,588
TNST318,30-Jun-18,552
TNST319,03-Jan-17,553
TNST319,07-Apr-19,549
TNST319,04-May-19,549
TNST319,05-Sep-19,844
TNST319,09-Sep-18,588
TNST319,13-Oct-18,556
TNST319,20-Mar-19,585
TNST319,21-Mar-18,556
TNST319,22-Mar-18,598
TNST319,24-Mar-19,844
TNST319,27-May-18,560
TNST320,07-Jan-19,549
TNST320,07-Oct-19,558
TNST320,15-Mar-19,1086
TNST320,19-Mar-19,554
TNST320,20-Mar-17,577
TNST320,20-Sep-18,556
TNST320,20-Oct-19,565
TNST320,20-Dec-18,556
TNST320,22-Apr-19,565
TNST320,23-Jun-18,549
TNST320,29-Sep-18,596
TNST320,31-Jul-19,845
TNST329,07-Jan-19,565
TNST329,09-Mar-18,593
TNST329,09-Mar-18,604
TNST329,10-May-19,558
TNST329,06-Aug-19,554
TNST329,03-Sep-19,1081
TNST329,05-Oct-18,561
TNST329,12-Nov-18,588
TNST329,04-Dec-19,549
TNST329,13-Apr-19,577
TNST329,15-May-18,557
TNST329,16-Oct-18,557
TNST329,20-May-18,556
TNST329,24-Jul-19,567
TNST329,25-Sep-18,556
TNST329,27-Apr-18,556
TNST329,30-Apr-19,565
TNST330,05-Jan-18,556
TNST330,03-Mar-19,557
TNST330,18-Feb-19,564
TNST330,18-Dec-18,915
TNST330,22-Mar-19,1053
TNST330,23-Feb-19,557
TNST330,24-May-19,641
TNST330,26-Apr-19,1104
TNST330,29-May-18,557
TNST330,30-Apr-19,1104
TNST330,31-Mar-19,565
