TRAINSET,Fdate,ObjectPartCode
TNST115,09-Sep-15,126
TNST115,10-Sep-15,116
TNST115,10-Sep-17,103
TNST115,11-Sep-19,769
TNST115,01-Oct-13,113
TNST115,01-Oct-13,127
TNST115,01-Oct-18,207
TNST115,02-Oct-15,123
TNST115,03-Oct-13,272
TNST115,03-Oct-19,609
TNST115,04-Oct-15,138
TNST115,04-Oct-17,255
TNST115,04-Oct-17,224
TNST115,04-Oct-17,134
TNST115,04-Oct-17,479
TNST115,04-Oct-18,101
TNST115,04-Oct-18,132
TNST115,04-Oct-18,101
TNST115,04-Oct-18,101
TNST115,06-Oct-16,381
TNST115,06-Oct-17,101
TNST115,06-Oct-18,153
TNST115,06-Oct-18,148
TNST115,07-Oct-15,358
TNST115,07-Oct-16,101
TNST115,07-Oct-16,101
TNST115,07-Oct-19,101
TNST115,07-Oct-19,189
TNST115,07-Oct-19,105
TNST115,08-Oct-12,179
TNST115,08-Oct-17,120
TNST115,08-Oct-17,114
TNST115,08-Oct-19,106
TNST115,10-Oct-13,125
TNST115,10-Oct-13,220
TNST115,10-Oct-16,101
TNST115,10-Oct-17,165
TNST115,10-Oct-18,166
TNST115,11-Oct-13,180
TNST115,12-Oct-14,104
TNST115,12-Oct-18,118
TNST115,12-Oct-18,166
TNST115,01-Nov-15,164
TNST115,02-Nov-15,270
TNST115,02-Nov-15,113
TNST115,02-Nov-16,393
TNST115,02-Nov-19,1041
TNST115,02-Nov-19,101
TNST115,02-Nov-19,101
TNST115,03-Nov-13,101
TNST115,03-Nov-14,106
TNST115,03-Nov-14,171
TNST115,03-Nov-16,114
TNST115,05-Nov-18,211
TNST115,06-Nov-13,113
TNST115,06-Nov-14,166
TNST115,07-Nov-13,113
TNST115,07-Nov-15,237
TNST115,07-Nov-15,113
TNST115,07-Nov-15,113
TNST115,07-Nov-16,111
TNST115,07-Nov-18,165
TNST115,08-Nov-13,101
TNST115,08-Nov-17,106
TNST115,08-Nov-17,114
TNST115,08-Nov-17,129
TNST115,08-Nov-17,334
TNST115,08-Nov-17,101
TNST115,08-Nov-17,134
TNST115,08-Nov-19,101
TNST115,09-Nov-15,381
TNST115,09-Nov-15,203
TNST115,11-Nov-12,268
TNST115,11-Nov-13,134
TNST115,01-Dec-16,162
TNST115,01-Dec-16,381
TNST115,01-Dec-18,295
TNST115,01-Dec-19,101
TNST115,02-Dec-19,357
TNST115,03-Dec-12,102
TNST115,03-Dec-15,258
TNST115,03-Dec-16,114
TNST115,04-Dec-12,129
TNST115,04-Dec-12,101
TNST115,04-Dec-18,134
TNST115,04-Dec-18,106
TNST115,04-Dec-18,101
TNST115,04-Dec-18,101
TNST115,04-Dec-19,101
TNST115,05-Dec-14,159
TNST115,05-Dec-14,229
TNST115,05-Dec-14,113
TNST115,05-Dec-14,113
TNST115,05-Dec-14,113
TNST115,05-Dec-14,113
TNST115,05-Dec-14,113
TNST115,05-Dec-14,113
TNST115,05-Dec-17,211
TNST115,06-Dec-15,335
TNST115,06-Dec-16,211
TNST115,07-Dec-12,129
TNST115,07-Dec-12,101
TNST115,07-Dec-13,270
TNST115,07-Dec-15,143
TNST115,08-Dec-12,101
TNST115,08-Dec-17,163
TNST115,08-Dec-18,123
TNST115,09-Dec-16,203
TNST115,09-Dec-16,103
TNST115,09-Dec-18,101
TNST115,10-Dec-13,101
TNST115,10-Dec-16,101
TNST115,10-Dec-18,255
TNST115,11-Dec-12,270
TNST115,11-Dec-16,134
TNST115,11-Dec-16,213
TNST115,11-Dec-19,101
TNST115,11-Dec-19,101
TNST115,12-Dec-13,211
TNST115,12-Dec-15,189
TNST115,12-Dec-17,119
TNST115,12-Dec-18,129
TNST115,13-Jan-12,188
TNST115,13-Jan-13,182
TNST115,13-Jan-13,182
TNST115,13-Jan-18,446
TNST115,13-Feb-14,101
TNST115,13-Feb-19,1064
TNST115,13-Mar-12,317
TNST115,13-Mar-14,201
TNST115,13-Mar-16,442
TNST115,13-Mar-17,114
TNST115,13-Mar-17,203
TNST115,13-Mar-18,334
TNST115,13-Apr-12,249
TNST115,13-Apr-12,101
TNST115,13-Apr-13,101
TNST115,13-May-16,103
TNST115,13-May-18,104
TNST115,13-May-18,153
TNST115,13-Jun-12,101
TNST115,13-Jun-15,211
TNST115,13-Jun-19,555
TNST115,13-Jun-19,555
TNST115,13-Jun-19,229
TNST115,13-Jun-19,1033
TNST115,13-Jun-19,312
TNST115,13-Jun-19,104
TNST115,13-Jun-19,104
TNST115,13-Jun-19,103
TNST115,13-Jun-19,206
TNST115,13-Jul-12,126
TNST115,13-Jul-19,134
TNST115,13-Jul-19,555
TNST115,13-Aug-12,103
TNST115,13-Aug-15,393
TNST115,13-Aug-16,255
TNST115,13-Aug-16,447
TNST115,13-Sep-17,270
TNST115,13-Sep-18,101
TNST115,13-Sep-18,101
TNST115,13-Nov-14,101
TNST115,13-Dec-18,166
TNST115,13-Dec-18,125
TNST115,14-Jan-13,270
TNST115,14-Feb-19,113
TNST115,14-Feb-19,122
TNST115,14-Mar-13,270
TNST115,14-Mar-15,125
TNST115,14-Apr-14,188
TNST115,14-Apr-14,125
TNST115,14-May-13,220
TNST115,14-May-13,125
TNST115,14-May-13,249
TNST115,14-May-13,211
TNST115,14-May-14,253
TNST115,14-May-16,106
TNST115,14-May-17,153
TNST115,14-May-17,211
TNST115,14-Jun-12,340
TNST115,14-Jun-14,270
TNST115,14-Jun-15,127
TNST115,14-Jun-19,142
TNST115,14-Jul-13,101
TNST115,14-Jul-15,127
TNST115,14-Aug-13,101
TNST115,14-Aug-14,203
TNST115,14-Aug-18,188
TNST115,14-Aug-19,1036
TNST115,14-Aug-19,555
TNST115,14-Aug-19,203
TNST115,14-Aug-19,213
TNST115,14-Sep-12,253
TNST115,14-Sep-17,125
TNST115,14-Sep-19,555
TNST115,14-Sep-19,555
TNST115,14-Sep-19,229
TNST115,14-Oct-12,270
TNST115,14-Oct-13,189
TNST115,14-Oct-16,203
TNST115,14-Nov-14,127
TNST115,14-Dec-17,103
TNST115,14-Dec-19,103
TNST115,14-Dec-19,101
TNST115,15-Jan-13,148
TNST115,15-Jan-14,113
TNST115,15-Jan-16,123
TNST115,15-Jan-16,340
TNST115,15-Feb-14,148
TNST115,15-Feb-15,174
TNST115,15-Feb-15,203
TNST115,15-Feb-17,134
TNST115,15-Mar-14,101
TNST115,15-Mar-14,164
TNST115,15-Mar-14,159
TNST115,15-Mar-14,393
TNST115,15-Apr-14,113
TNST115,15-Jun-12,103
TNST115,15-Jun-13,113
TNST115,15-Jun-13,103
TNST115,15-Jun-17,206
TNST115,15-Jun-17,211
TNST115,15-Jun-18,103
TNST115,15-Jun-19,449
TNST115,15-Jul-12,114
TNST115,15-Jul-17,479
TNST115,15-Jul-17,143
TNST115,15-Jul-17,103
TNST115,15-Jul-19,114
TNST115,15-Aug-12,101
TNST115,15-Aug-12,174
TNST115,15-Sep-16,101
TNST115,15-Sep-19,555
TNST115,15-Sep-19,101
TNST115,15-Oct-13,164
TNST115,15-Oct-17,101
TNST115,15-Nov-14,362
TNST115,15-Nov-14,272
TNST115,15-Nov-16,255
TNST115,15-Nov-17,203
TNST115,15-Nov-17,203
TNST115,15-Dec-12,309
TNST115,15-Dec-19,981
TNST115,16-Jan-14,221
TNST115,16-Jan-14,214
TNST115,16-Jan-17,148
TNST115,16-Mar-18,134
TNST115,16-Mar-18,240
TNST115,16-Apr-13,240
TNST115,16-Apr-19,113
TNST115,16-May-13,101
TNST115,16-Jun-14,101
TNST115,16-Jul-12,255
TNST115,16-Jul-12,113
TNST115,16-Jul-12,395
TNST115,16-Jul-14,161
TNST115,16-Jul-14,101
TNST115,16-Jul-14,462
TNST115,16-Jul-14,127
TNST115,16-Jul-17,113
TNST115,16-Jul-17,198
TNST115,16-Aug-12,189
TNST115,16-Aug-13,211
TNST115,16-Aug-14,127
TNST115,16-Aug-14,135
TNST115,16-Aug-14,361
TNST115,16-Aug-14,214
TNST115,16-Aug-18,103
TNST115,16-Aug-19,122
TNST115,16-Sep-14,188
TNST115,16-Sep-18,326
TNST115,16-Sep-18,105
TNST115,16-Oct-13,123
TNST115,16-Nov-15,189
TNST115,16-Dec-17,123
TNST115,17-Jan-13,129
TNST115,17-Jan-18,206
TNST115,17-Feb-14,272
TNST115,17-Mar-14,113
TNST115,17-Mar-16,123
TNST115,17-Apr-13,295
TNST115,17-May-13,101
TNST115,17-May-13,164
TNST115,17-May-13,104
TNST115,17-May-14,211
TNST115,17-May-14,132
TNST115,17-May-16,101
TNST115,17-Jun-14,166
TNST115,17-Jun-18,165
TNST115,17-Jul-15,293
TNST115,17-Sep-13,211
TNST115,17-Sep-14,189
TNST115,17-Sep-18,101
TNST115,17-Oct-12,171
TNST115,17-Oct-16,103
TNST115,17-Oct-17,103
TNST115,17-Oct-19,134
TNST115,17-Nov-17,101
TNST115,17-Nov-18,225
TNST115,17-Nov-18,126
TNST115,17-Dec-13,101
TNST115,17-Dec-14,162
TNST115,17-Dec-16,255
TNST115,18-Jan-14,293
TNST115,18-Jan-16,123
TNST115,18-Jan-18,214
TNST115,18-Jan-19,101
TNST115,18-Feb-14,285
TNST115,18-Feb-14,101
TNST115,18-Mar-12,165
TNST115,18-Mar-16,166
TNST115,18-Mar-16,381
TNST115,18-Apr-14,123
TNST115,18-Apr-18,211
TNST115,18-Apr-19,113
TNST115,18-Jun-12,101
TNST115,18-Jun-17,101
TNST115,18-Jun-19,143
TNST115,18-Jun-19,293
TNST115,18-Jul-12,189
TNST115,18-Jul-12,129
TNST115,18-Jul-12,164
TNST115,18-Jul-13,111
TNST115,18-Jul-14,149
TNST115,18-Jul-15,143
TNST115,18-Aug-12,132
TNST115,18-Aug-18,120
TNST115,18-Sep-12,159
TNST115,18-Sep-16,218
TNST115,18-Sep-18,326
TNST115,18-Sep-19,101
TNST115,18-Sep-19,111
TNST115,18-Sep-19,278
TNST115,18-Sep-19,101
TNST115,18-Oct-14,113
TNST115,18-Oct-16,189
TNST115,18-Oct-17,103
TNST115,18-Oct-18,189
TNST115,18-Nov-12,104
TNST115,18-Nov-19,134
TNST115,18-Nov-19,203
TNST115,18-Dec-15,103
TNST115,19-Feb-19,189
TNST115,19-Feb-19,153
TNST115,19-Mar-14,123
TNST115,19-Mar-17,118
TNST115,19-Apr-19,148
TNST115,19-May-12,268
TNST115,19-May-13,104
TNST115,19-May-18,240
TNST115,19-Jun-15,111
TNST115,19-Jul-12,164
TNST115,19-Jul-14,211
TNST115,19-Jul-17,123
TNST115,19-Aug-13,101
TNST115,19-Sep-13,113
TNST115,19-Sep-13,159
TNST115,19-Sep-13,161
TNST115,19-Dec-19,221
TNST115,20-Jan-15,123
TNST115,20-Jan-15,302
TNST115,20-Jan-16,270
TNST115,20-Mar-12,113
TNST115,20-Mar-13,149
TNST115,20-Mar-17,293
TNST115,20-Mar-19,101
TNST115,20-Mar-19,101
TNST115,20-Apr-13,253
TNST115,20-Apr-17,200
TNST115,20-Apr-17,293
TNST115,20-May-14,126
TNST115,20-May-15,101
TNST115,20-Jun-14,104
TNST115,20-Jun-16,359
TNST115,20-Jun-17,123
TNST115,20-Jun-19,101
TNST115,20-Jul-16,134
TNST115,20-Jul-16,255
TNST115,20-Jul-18,148
TNST115,20-Aug-13,211
TNST115,20-Oct-13,270
TNST115,20-Oct-16,369
TNST115,20-Oct-18,101
TNST115,20-Oct-18,101
TNST115,20-Oct-18,157
TNST115,20-Nov-19,101
TNST115,20-Dec-13,189
TNST115,20-Dec-14,101
TNST115,21-Feb-14,101
TNST115,21-Mar-17,264
TNST115,21-Mar-18,524
TNST115,21-Mar-19,113
TNST115,21-Apr-13,211
TNST115,21-Apr-13,132
TNST115,21-Apr-14,101
TNST115,21-May-12,114
TNST115,21-May-17,134
TNST115,21-May-18,270
TNST115,21-Jun-13,125
TNST115,21-Jun-13,164
TNST115,21-Jun-18,134
TNST115,21-Jun-18,134
TNST115,21-Jul-13,171
TNST115,21-Jul-14,111
TNST115,21-Jul-16,101
TNST115,21-Jul-17,113
TNST115,21-Jul-19,377
TNST115,21-Aug-13,211
TNST115,21-Aug-16,166
TNST115,21-Aug-18,207
TNST115,21-Aug-19,101
TNST115,21-Sep-12,101
TNST115,21-Sep-13,313
TNST115,21-Sep-15,381
TNST115,21-Oct-16,211
TNST115,21-Oct-17,143
TNST115,21-Nov-13,189
TNST115,21-Dec-13,240
TNST115,21-Dec-15,317
TNST115,22-Jan-16,255
TNST115,22-Jan-18,134
TNST115,22-Jan-18,134
TNST115,22-Jan-19,120
TNST115,22-Jan-19,362
TNST115,22-Jan-19,362
TNST115,22-Feb-16,101
TNST115,22-Feb-19,357
TNST115,22-Feb-19,555
TNST115,22-Feb-19,555
TNST115,22-Feb-19,229
TNST115,22-Mar-14,159
TNST115,22-Mar-15,253
TNST115,22-Mar-16,163
TNST115,22-Mar-17,105
TNST115,22-Apr-13,161
TNST115,22-Apr-13,134
TNST115,22-Apr-14,189
TNST115,22-Apr-17,113
TNST115,22-Apr-17,113
TNST115,22-May-18,240
TNST115,22-Jul-13,115
TNST115,22-Jul-13,125
TNST115,22-Jul-13,166
TNST115,22-Jul-14,201
TNST115,22-Aug-14,205
TNST115,22-Sep-18,129
TNST115,22-Sep-18,514
TNST115,22-Oct-12,317
TNST115,22-Oct-12,270
TNST115,22-Oct-17,224
TNST115,22-Oct-17,432
TNST115,22-Nov-14,111
TNST115,22-Nov-19,143
TNST115,22-Dec-13,240
TNST115,23-Jan-14,203
TNST115,23-Jan-14,304
TNST115,23-Jan-17,268
TNST115,23-Jan-17,266
TNST115,23-Jan-18,158
TNST115,23-Feb-17,106
TNST115,23-Mar-14,113
TNST115,23-Mar-14,101
TNST115,23-Mar-17,482
TNST115,23-Apr-13,211
TNST115,23-Apr-14,101
TNST115,23-Apr-14,113
TNST115,23-Apr-16,189
TNST115,23-Apr-18,104
TNST115,23-Apr-18,101
TNST115,23-May-13,189
TNST115,23-May-14,203
TNST115,23-May-18,212
TNST115,23-Jun-12,200
TNST115,23-Jun-12,206
TNST115,23-Jul-12,188
TNST115,23-Jul-12,160
TNST115,23-Jul-13,211
TNST115,23-Jul-14,192
TNST115,23-Jul-14,174
TNST115,23-Aug-12,276
TNST115,23-Aug-16,255
TNST115,23-Aug-16,229
TNST115,23-Sep-14,166
TNST115,23-Sep-17,194
TNST115,23-Oct-13,101
TNST115,23-Nov-13,164
TNST115,23-Nov-16,293
TNST115,23-Nov-16,255
TNST115,23-Nov-19,317
TNST115,23-Dec-12,159
TNST115,23-Dec-12,391
TNST115,23-Dec-12,361
TNST115,23-Dec-12,161
TNST115,23-Dec-12,229
TNST115,23-Dec-14,276
TNST115,24-Jan-19,507
TNST115,24-Jan-19,203
TNST115,24-Jan-19,203
TNST115,24-Feb-13,267
TNST115,24-Feb-15,123
TNST115,24-Feb-16,105
TNST115,24-Feb-17,123
TNST115,24-Feb-18,101
TNST115,24-Mar-12,113
TNST115,24-Mar-13,473
TNST115,24-Mar-16,125
TNST115,24-May-12,270
TNST115,24-May-13,270
TNST115,24-May-14,164
TNST115,24-May-15,211
TNST115,24-May-19,148
TNST115,24-Jun-12,200
TNST115,24-Jun-14,153
TNST115,24-Jun-15,215
TNST115,24-Jun-15,164
TNST115,24-Jun-15,126
TNST115,24-Jul-15,164
TNST115,24-Jul-17,200
TNST115,24-Aug-12,103
TNST115,24-Aug-13,270
TNST115,24-Aug-16,447
TNST115,24-Aug-18,134
TNST115,24-Sep-15,104
TNST115,24-Nov-12,231
TNST115,24-Nov-12,201
TNST115,24-Nov-18,101
TNST115,24-Nov-18,105
TNST115,24-Nov-19,430
TNST115,24-Dec-12,161
TNST115,24-Dec-15,120
TNST115,24-Dec-18,268
TNST115,25-Jan-19,115
TNST115,25-Feb-14,101
TNST115,25-Feb-14,514
TNST115,25-Apr-12,211
TNST115,25-Apr-14,203
TNST115,25-Apr-14,123
TNST115,25-Apr-17,123
TNST115,25-Apr-17,203
TNST115,25-May-12,123
TNST115,25-May-14,123
TNST115,25-Jul-14,204
TNST115,25-Jul-14,243
TNST115,25-Jul-14,127
TNST115,25-Jul-16,123
TNST115,25-Aug-17,147
TNST115,25-Aug-17,293
TNST115,25-Aug-17,266
TNST115,25-Sep-19,278
TNST115,25-Oct-18,101
TNST115,25-Nov-13,295
TNST115,25-Nov-13,295
TNST115,25-Nov-15,270
TNST115,25-Nov-19,101
TNST115,25-Nov-19,139
TNST115,25-Dec-16,101
TNST115,25-Dec-16,203
TNST115,25-Dec-16,101
TNST115,26-Jan-13,116
TNST115,26-Jan-14,192
TNST115,26-Feb-14,101
TNST115,26-Feb-14,153
TNST115,26-Feb-17,161
TNST115,26-Feb-17,255
TNST115,26-Mar-14,203
TNST115,26-Mar-14,189
TNST115,26-Mar-19,189
TNST115,26-Apr-12,101
TNST115,26-Apr-14,203
TNST115,26-Apr-17,103
TNST115,26-May-18,134
TNST115,26-May-18,134
TNST115,26-May-18,123
TNST115,26-Jun-12,200
TNST115,26-Jun-15,122
TNST115,26-Jun-19,101
TNST115,26-Jul-12,211
TNST115,26-Jul-14,225
TNST115,26-Jul-15,253
TNST115,26-Aug-14,193
TNST115,26-Aug-16,148
TNST115,26-Aug-16,446
TNST115,26-Aug-17,148
TNST115,26-Aug-17,103
TNST115,26-Aug-19,123
TNST115,26-Sep-15,302
TNST115,26-Sep-16,101
TNST115,26-Oct-17,105
TNST115,26-Nov-19,166
TNST115,26-Dec-14,324
TNST115,26-Dec-17,203
TNST115,27-Jan-14,201
TNST115,27-Feb-15,125
TNST115,27-Feb-17,104
TNST115,27-Apr-12,101
TNST115,27-Jun-12,200
TNST115,27-Jun-13,103
TNST115,27-Jun-16,123
TNST115,27-Jun-16,189
TNST115,27-Jul-16,123
TNST115,27-Aug-12,159
TNST115,27-Aug-12,125
TNST115,27-Aug-13,270
TNST115,27-Sep-14,276
TNST115,27-Sep-14,160
TNST115,27-Sep-14,203
TNST115,27-Oct-12,113
TNST115,27-Dec-13,159
TNST115,27-Dec-19,120
TNST115,28-Jan-17,189
TNST115,28-Feb-14,101
TNST115,28-Feb-18,495
TNST115,28-Feb-19,126
TNST115,28-Mar-12,123
TNST115,28-Mar-12,101
TNST115,28-Mar-17,149
TNST115,28-Mar-18,111
TNST115,28-Mar-19,114
TNST115,28-Mar-19,101
TNST115,28-Apr-15,248
TNST115,28-Jun-13,200
TNST115,28-Jun-14,212
TNST115,28-Jun-14,194
TNST115,28-Jun-14,221
TNST115,28-Jun-18,123
TNST115,28-Jun-19,258
TNST115,28-Jul-16,229
TNST115,28-Jul-16,381
TNST115,28-Jul-17,472
TNST115,28-Aug-13,268
TNST115,28-Oct-14,129
TNST115,28-Oct-15,295
TNST115,28-Oct-16,101
TNST115,28-Oct-18,143
TNST115,28-Oct-18,102
TNST115,28-Oct-18,148
TNST115,28-Oct-19,225
TNST115,28-Dec-13,340
TNST115,28-Dec-15,255
TNST115,28-Dec-16,111
TNST115,28-Dec-16,134
TNST115,28-Dec-16,472
TNST115,29-Jan-13,104
TNST115,29-Mar-13,475
TNST115,29-Mar-13,195
TNST115,29-Mar-13,390
TNST115,29-Mar-14,215
TNST115,29-Mar-14,258
TNST115,29-Mar-19,123
TNST115,29-Apr-17,211
TNST115,29-Jun-12,114
TNST115,29-Jun-19,1045
TNST115,29-Jul-12,143
TNST115,29-Jul-18,188
TNST115,29-Jul-19,1036
TNST115,29-Jul-19,115
TNST115,29-Aug-15,103
TNST115,29-Aug-19,203
TNST115,29-Sep-12,272
TNST115,29-Sep-13,159
TNST115,29-Sep-13,161
TNST115,29-Sep-13,212
TNST115,29-Sep-13,125
TNST115,29-Sep-14,268
TNST115,29-Sep-15,138
TNST115,29-Oct-17,446
TNST115,29-Oct-17,326
TNST115,29-Oct-17,114
TNST115,29-Dec-12,359
TNST115,29-Dec-12,148
TNST115,29-Dec-14,164
TNST115,30-Mar-13,189
TNST115,30-Mar-14,101
TNST115,30-Mar-18,101
TNST115,30-Mar-18,230
TNST115,30-Apr-13,239
TNST115,30-Apr-17,211
TNST115,30-Apr-19,1045
TNST115,30-May-16,101
TNST115,30-Jun-17,167
TNST115,30-Jun-19,1045
TNST115,30-Jul-15,135
TNST115,30-Jul-19,555
TNST115,30-Jul-19,555
TNST115,30-Jul-19,115
TNST115,30-Jul-19,113
TNST115,30-Jul-19,229
TNST115,30-Jul-19,153
TNST115,30-Jul-19,203
TNST115,30-Jul-19,1036
TNST115,30-Aug-16,165
TNST115,30-Aug-17,101
TNST115,30-Aug-19,143
TNST115,30-Sep-12,253
TNST115,30-Sep-14,113
TNST115,30-Sep-16,255
TNST115,30-Sep-16,203
TNST115,30-Sep-16,106
TNST115,30-Sep-17,103
TNST115,30-Oct-17,101
TNST115,30-Oct-18,101
TNST115,30-Nov-14,103
TNST115,30-Dec-12,272
TNST115,30-Dec-14,127
TNST115,30-Dec-14,411
TNST115,30-Dec-14,188
TNST115,30-Dec-18,200
TNST115,31-Mar-18,101
TNST115,31-Mar-19,1045
TNST115,31-Mar-19,103
TNST115,31-Jul-18,102
TNST115,31-Jul-18,103
TNST115,31-Jul-18,188
TNST115,31-Jul-18,103
TNST115,31-Jul-18,102
TNST115,31-Jul-18,102
TNST115,31-Jul-18,126
TNST115,31-Jul-19,377
TNST115,31-Aug-16,174
TNST115,31-Aug-17,479
TNST115,31-Oct-12,101
TNST115,31-Oct-13,201
TNST115,31-Oct-14,104
TNST115,31-Oct-17,446
TNST115,31-Oct-18,139
TNST115,31-Oct-18,326
TNST115,31-Dec-13,211
TNST115,31-Dec-13,326
TNST115,31-Dec-16,229
TNST115,31-Dec-16,114
TNST115,31-Dec-16,102
TNST115,31-Dec-17,309
TNST115,31-Dec-18,113
TNST116,01-Jan-18,309
TNST116,01-Jan-19,167
TNST116,02-Jan-19,213
TNST116,02-Jan-19,213
TNST116,02-Jan-19,213
TNST116,03-Jan-16,123
TNST116,03-Jan-18,283
TNST116,04-Jan-14,203
TNST116,04-Jan-14,268
TNST116,04-Jan-14,159
TNST116,04-Jan-14,159
TNST116,06-Jan-17,115
TNST116,06-Jan-19,769
TNST116,07-Jan-14,335
TNST116,07-Jan-14,189
TNST116,07-Jan-19,105
TNST116,08-Jan-12,113
TNST116,08-Jan-14,138
TNST116,08-Jan-15,128
TNST116,08-Jan-19,287
TNST116,09-Jan-14,188
TNST116,09-Jan-14,127
TNST116,09-Jan-14,295
TNST116,09-Jan-19,104
TNST116,10-Jan-14,114
TNST116,11-Jan-18,101
TNST116,12-Jan-13,159
TNST116,12-Jan-18,284
TNST116,12-Jan-19,123
TNST116,01-Feb-14,132
TNST116,01-Feb-17,161
TNST116,01-Feb-19,209
TNST116,02-Feb-13,159
TNST116,02-Feb-19,203
TNST116,05-Feb-14,310
TNST116,05-Feb-14,335
TNST116,06-Feb-12,104
TNST116,06-Feb-12,213
TNST116,06-Feb-12,213
TNST116,07-Feb-14,101
TNST116,08-Feb-12,103
TNST116,08-Feb-13,101
TNST116,08-Feb-15,127
TNST116,08-Feb-16,101
TNST116,09-Feb-18,103
TNST116,09-Feb-18,101
TNST116,10-Feb-12,340
TNST116,10-Feb-14,226
TNST116,11-Feb-12,211
TNST116,11-Feb-18,134
TNST116,11-Feb-18,148
TNST116,11-Feb-18,114
TNST116,11-Feb-18,148
TNST116,12-Feb-12,123
TNST116,12-Feb-15,253
TNST116,12-Feb-18,166
TNST116,12-Feb-18,103
TNST116,02-Mar-15,218
TNST116,02-Mar-18,323
TNST116,02-Mar-18,161
TNST116,02-Mar-18,126
TNST116,02-Mar-18,309
TNST116,03-Mar-13,101
TNST116,04-Mar-13,214
TNST116,04-Mar-13,166
TNST116,04-Mar-13,166
TNST116,04-Mar-15,118
TNST116,04-Mar-19,101
TNST116,05-Mar-14,520
TNST116,05-Mar-15,103
TNST116,06-Mar-13,295
TNST116,06-Mar-16,203
TNST116,06-Mar-18,189
TNST116,06-Mar-19,105
TNST116,06-Mar-19,101
TNST116,07-Mar-16,125
TNST116,07-Mar-17,123
TNST116,08-Mar-13,268
TNST116,08-Mar-13,125
TNST116,08-Mar-19,362
TNST116,08-Mar-19,362
TNST116,09-Mar-12,268
TNST116,09-Mar-12,268
TNST116,09-Mar-12,125
TNST116,11-Mar-12,164
TNST116,11-Mar-18,143
TNST116,11-Mar-18,148
TNST116,12-Mar-12,129
TNST116,12-Mar-14,148
TNST116,12-Mar-18,209
TNST116,01-Apr-13,469
TNST116,01-Apr-14,104
TNST116,03-Apr-13,111
TNST116,03-Apr-17,280
TNST116,03-Apr-17,213
TNST116,03-Apr-17,101
TNST116,03-Apr-17,391
TNST116,03-Apr-17,189
TNST116,03-Apr-19,103
TNST116,03-Apr-19,148
TNST116,04-Apr-18,106
TNST116,04-Apr-19,101
TNST116,04-Apr-19,166
TNST116,05-Apr-15,111
TNST116,05-Apr-15,102
TNST116,05-Apr-19,270
TNST116,06-Apr-14,119
TNST116,06-Apr-18,101
TNST116,06-Apr-18,101
TNST116,07-Apr-18,134
TNST116,07-Apr-18,134
TNST116,07-Apr-19,555
TNST116,09-Apr-17,310
TNST116,09-Apr-18,148
TNST116,09-Apr-18,164
TNST116,11-Apr-12,104
TNST116,02-May-13,447
TNST116,02-May-15,104
TNST116,02-May-19,101
TNST116,03-May-13,101
TNST116,03-May-14,240
TNST116,03-May-14,309
TNST116,03-May-18,115
TNST116,03-May-18,166
TNST116,03-May-19,105
TNST116,03-May-19,113
TNST116,04-May-14,270
TNST116,04-May-14,166
TNST116,05-May-14,101
TNST116,06-May-15,226
TNST116,07-May-15,203
TNST116,09-May-12,115
TNST116,09-May-14,101
TNST116,10-May-16,290
TNST116,10-May-18,113
TNST116,11-May-13,164
TNST116,11-May-19,166
TNST116,12-May-14,211
TNST116,12-May-14,211
TNST116,12-May-14,113
TNST116,12-May-14,211
TNST116,12-May-18,103
TNST116,12-May-18,103
TNST116,01-Jun-14,240
TNST116,01-Jun-18,276
TNST116,02-Jun-15,153
TNST116,02-Jun-17,161
TNST116,02-Jun-17,229
TNST116,03-Jun-19,134
TNST116,04-Jun-14,268
TNST116,04-Jun-15,116
TNST116,04-Jun-19,143
TNST116,05-Jun-14,101
TNST116,06-Jun-13,135
TNST116,06-Jun-13,295
TNST116,06-Jun-14,111
TNST116,06-Jun-15,127
TNST116,06-Jun-19,101
TNST116,07-Jun-16,203
TNST116,07-Jun-16,203
TNST116,07-Jun-16,157
TNST116,07-Jun-16,105
TNST116,10-Jun-14,113
TNST116,10-Jun-16,101
TNST116,10-Jun-17,113
TNST116,10-Jun-18,113
TNST116,10-Jun-18,103
TNST116,10-Jun-19,506
TNST116,11-Jun-12,268
TNST116,12-Jun-17,514
TNST116,12-Jun-18,126
TNST116,01-Jul-14,229
TNST116,01-Jul-14,221
TNST116,01-Jul-14,125
TNST116,01-Jul-17,130
TNST116,01-Jul-18,161
TNST116,01-Jul-18,134
TNST116,01-Jul-18,326
TNST116,01-Jul-19,103
TNST116,02-Jul-12,103
TNST116,02-Jul-14,159
TNST116,04-Jul-13,123
TNST116,04-Jul-13,101
TNST116,04-Jul-14,123
TNST116,05-Jul-13,461
TNST116,05-Jul-13,103
TNST116,05-Jul-14,113
TNST116,05-Jul-18,166
TNST116,06-Jul-12,101
TNST116,06-Jul-15,189
TNST116,06-Jul-17,166
TNST116,08-Jul-12,171
TNST116,08-Jul-17,161
TNST116,08-Jul-17,123
TNST116,08-Jul-17,189
TNST116,09-Jul-19,113
TNST116,10-Jul-12,123
TNST116,10-Jul-13,203
TNST116,11-Jul-19,101
TNST116,12-Jul-18,134
TNST116,01-Aug-12,125
TNST116,02-Aug-16,189
TNST116,03-Aug-18,129
TNST116,05-Aug-14,324
TNST116,06-Aug-15,310
TNST116,06-Aug-19,1045
TNST116,06-Aug-19,123
